batch_id,drug_id,manufacturer,manufacture_date,shelf_life_months,current_stock_days,units_in_stock,turnover_rate,avg_regional_demand,storage_temp_variability,last_movement_days_ago,will_expire_soon,formulation,drug_type
BATCH_005178,DRUG_137,Manufacturer_41,05-05-2023,30,211,479,115.84,330.1,0.92,85,0,capsule,antibiotic
BATCH_005179,DRUG_329,Manufacturer_28,28-01-2025,35,997,464,457.2,333.6,3.69,24,0,syrup,antibiotic
BATCH_005180,DRUG_166,Manufacturer_25,06-06-2022,26,-244,500,229.13,339.1,2.86,3,0,ointment,antifungal
BATCH_005181,DRUG_459,Manufacturer_42,25-11-2023,29,384,551,88.92,111.39,1.16,36,0,syrup,painkiller
BATCH_005182,DRUG_310,Manufacturer_44,02-02-2023,12,-429,475,401.9,583.67,3.46,135,0,syrup,antacid
BATCH_005183,DRUG_440,Manufacturer_46,29-11-2023,30,419,482,184.63,96.47,4.1,8,0,ointment,antifungal
BATCH_005184,DRUG_470,Manufacturer_33,04-10-2022,28,-63,486,100.22,435.02,1.24,78,1,injection,supplement
BATCH_005185,DRUG_481,Manufacturer_46,15-04-2022,25,-326,511,135.56,81.77,4.07,128,1,ointment,antihistamine
BATCH_005186,DRUG_100,Manufacturer_14,02-05-2024,9,-66,514,27.13,293.98,0.92,107,1,syrup,antifungal
BATCH_005187,DRUG_109,Manufacturer_8,24-10-2024,16,323,469,54.41,544.82,3.16,140,0,injection,antihistamine
BATCH_005188,DRUG_343,Manufacturer_48,21-11-2024,13,259,478,300.39,472.64,4.09,15,0,tablet,supplement
BATCH_005189,DRUG_173,Manufacturer_14,21-04-2023,11,-382,502,434.45,234.07,1.16,171,0,ointment,painkiller
BATCH_005190,DRUG_237,Manufacturer_1,15-12-2022,30,70,518,229.78,353.24,3.07,64,0,ointment,antihistamine
BATCH_005191,DRUG_162,Manufacturer_16,25-05-2024,35,749,454,316.77,140.9,2.41,13,0,injection,antibiotic
BATCH_005192,DRUG_393,Manufacturer_18,13-03-2023,15,-299,504,406.77,575.87,3.23,125,0,tablet,antifungal
BATCH_005193,DRUG_216,Manufacturer_7,13-08-2022,35,98,500,184.82,439.77,2.41,25,0,tablet,antihistamine
BATCH_005194,DRUG_264,Manufacturer_15,02-06-2023,12,-309,491,330.61,255.86,1.63,110,0,injection,supplement
BATCH_005195,DRUG_263,Manufacturer_24,12-04-2022,12,-725,548,181.71,224.86,1.64,159,1,capsule,antibiotic
BATCH_005196,DRUG_292,Manufacturer_49,17-10-2023,9,-264,456,324.93,181.25,4.39,129,0,ointment,antihistamine
BATCH_005197,DRUG_274,Manufacturer_13,13-08-2023,8,-359,527,116.63,482.59,1.2,15,1,ointment,supplement
BATCH_005198,DRUG_3,Manufacturer_9,19-12-2022,29,43,519,489.14,289.04,1.05,176,0,syrup,painkiller
BATCH_005199,DRUG_28,Manufacturer_15,29-12-2024,12,267,524,47.33,231.62,0.94,89,0,injection,supplement
BATCH_005200,DRUG_326,Manufacturer_35,15-03-2025,9,251,476,257.56,547.87,0.83,22,0,syrup,painkiller
BATCH_005201,DRUG_492,Manufacturer_24,03-07-2022,18,-461,505,150.29,132.62,0.57,93,1,syrup,antibiotic
BATCH_005202,DRUG_428,Manufacturer_33,13-01-2023,25,-53,504,304.41,195.11,1.22,59,0,tablet,supplement
BATCH_005203,DRUG_149,Manufacturer_16,03-10-2023,22,118,507,219.87,239.62,1.37,147,0,ointment,antacid
BATCH_005204,DRUG_28,Manufacturer_8,17-09-2024,32,773,478,160.27,192.92,1.71,73,0,syrup,antifungal
BATCH_005205,DRUG_488,Manufacturer_29,24-08-2024,12,140,503,132.52,371.97,1.06,145,0,tablet,antacid
BATCH_005206,DRUG_310,Manufacturer_23,29-01-2025,22,602,525,99.42,380.57,0.92,125,0,injection,antacid
BATCH_005207,DRUG_438,Manufacturer_45,23-04-2024,31,595,507,393.61,80.11,2.94,58,0,syrup,antacid
BATCH_005208,DRUG_65,Manufacturer_31,26-09-2022,31,20,493,118.88,129.49,3.73,158,1,ointment,antifungal
BATCH_005209,DRUG_356,Manufacturer_40,09-04-2022,9,-820,508,389.03,159.19,3.34,131,0,syrup,antacid
BATCH_005210,DRUG_21,Manufacturer_49,06-01-2023,16,-334,476,247.67,88.68,3.01,154,0,injection,painkiller
BATCH_005211,DRUG_252,Manufacturer_14,19-01-2024,35,622,485,45.39,118.62,2.48,123,0,syrup,supplement
BATCH_005212,DRUG_235,Manufacturer_30,01-01-2025,8,148,507,91.07,181.81,3.35,17,0,ointment,antibiotic
BATCH_005213,DRUG_227,Manufacturer_39,12-08-2022,16,-481,443,447.52,240.09,4.56,107,0,tablet,antacid
BATCH_005214,DRUG_13,Manufacturer_27,10-10-2023,8,-301,532,305.38,485.22,3.32,18,0,ointment,antacid
BATCH_005215,DRUG_313,Manufacturer_47,13-07-2024,17,250,505,100.32,169.85,0.77,166,0,tablet,antibiotic
BATCH_005216,DRUG_49,Manufacturer_16,17-07-2024,6,-81,510,354.84,418.51,3.07,65,0,capsule,antibiotic
BATCH_005217,DRUG_118,Manufacturer_6,09-08-2024,9,33,509,413.4,81.83,2.86,77,0,ointment,antacid
BATCH_005218,DRUG_54,Manufacturer_33,26-11-2022,19,-284,525,172.02,412.03,2.53,99,1,ointment,painkiller
BATCH_005219,DRUG_138,Manufacturer_44,26-08-2024,6,-41,489,282.73,487.1,3.06,106,0,injection,antibiotic
BATCH_005220,DRUG_53,Manufacturer_18,14-09-2024,19,374,499,153.79,382.64,3.53,118,0,syrup,supplement
BATCH_005221,DRUG_44,Manufacturer_16,29-01-2025,18,480,461,49.23,160.77,0.67,45,0,tablet,supplement
BATCH_005222,DRUG_303,Manufacturer_12,31-01-2023,18,-249,528,205.76,231.72,2.66,165,0,tablet,painkiller
BATCH_005223,DRUG_53,Manufacturer_20,05-01-2025,29,791,510,378.2,492.85,4.18,156,0,injection,antifungal
BATCH_005224,DRUG_74,Manufacturer_45,29-03-2024,20,235,465,234.75,287.58,2.89,90,0,injection,antihistamine
BATCH_005225,DRUG_46,Manufacturer_40,14-01-2023,36,282,482,208.58,190.38,0.81,175,0,syrup,painkiller
BATCH_005226,DRUG_13,Manufacturer_29,19-08-2024,22,439,505,189.34,562.98,3.99,179,0,syrup,antacid
BATCH_005227,DRUG_165,Manufacturer_30,11-03-2025,17,491,503,234.87,400.55,4.74,175,0,ointment,antihistamine
BATCH_005228,DRUG_102,Manufacturer_26,04-08-2023,35,454,485,165.93,493.14,4.33,175,0,capsule,antacid
BATCH_005229,DRUG_280,Manufacturer_22,24-05-2023,27,138,482,309.97,63.48,2.13,81,0,syrup,supplement
BATCH_005230,DRUG_258,Manufacturer_33,14-11-2024,28,709,475,41.15,236.64,2.91,7,0,injection,antibiotic
BATCH_005231,DRUG_470,Manufacturer_39,23-07-2024,36,838,495,405.62,302.39,3.16,73,0,syrup,antacid
BATCH_005232,DRUG_337,Manufacturer_47,20-07-2024,31,683,502,94.85,373.08,3.72,87,0,tablet,supplement
BATCH_005233,DRUG_356,Manufacturer_29,24-12-2023,19,109,522,320.39,154.48,3.5,66,0,capsule,painkiller
BATCH_005234,DRUG_398,Manufacturer_22,28-05-2022,17,-527,521,230.44,323.87,1.4,124,0,ointment,antacid
BATCH_005235,DRUG_138,Manufacturer_45,23-06-2023,23,47,509,389.01,427.09,4.29,13,0,tablet,supplement
BATCH_005236,DRUG_163,Manufacturer_13,10-05-2022,9,-789,534,414.81,240.23,4.32,46,0,tablet,antibiotic
BATCH_005237,DRUG_409,Manufacturer_9,10-05-2022,32,-88,507,110.06,430.29,2.32,23,1,capsule,antacid
BATCH_005238,DRUG_387,Manufacturer_24,22-06-2023,19,-76,492,341.82,264.31,1.09,90,0,ointment,antifungal
BATCH_005239,DRUG_111,Manufacturer_15,14-08-2023,24,129,471,103.05,308.2,3.24,161,0,injection,supplement
BATCH_005240,DRUG_102,Manufacturer_36,15-10-2022,34,130,517,70.76,123.86,2.11,30,0,ointment,antacid
BATCH_005241,DRUG_17,Manufacturer_13,20-07-2023,18,-79,524,465.85,408.2,3.84,47,0,syrup,antibiotic
BATCH_005242,DRUG_268,Manufacturer_27,22-12-2022,30,77,508,90.55,173.35,1.92,44,0,tablet,antacid
BATCH_005243,DRUG_182,Manufacturer_44,16-09-2022,35,132,525,121.78,505.87,1.68,156,0,syrup,antacid
BATCH_005244,DRUG_372,Manufacturer_37,25-08-2023,28,262,517,73.86,354.39,4.4,118,0,injection,antifungal
BATCH_005245,DRUG_24,Manufacturer_7,01-12-2023,23,208,525,240.44,358.14,3.27,156,0,syrup,supplement
BATCH_005246,DRUG_29,Manufacturer_8,10-04-2024,16,126,518,460.61,551.86,0.89,109,0,ointment,antihistamine
BATCH_005247,DRUG_171,Manufacturer_37,23-01-2025,33,931,506,139.39,142.07,3.6,47,0,syrup,antacid
BATCH_005248,DRUG_409,Manufacturer_41,17-01-2024,11,-111,507,275.51,341.63,3.89,139,0,injection,antihistamine
BATCH_005249,DRUG_228,Manufacturer_14,09-09-2023,14,-149,538,211.61,260.21,1.56,154,0,injection,painkiller
BATCH_005250,DRUG_378,Manufacturer_12,21-07-2024,17,258,480,174.64,581.48,4.85,174,0,injection,antacid
BATCH_005251,DRUG_188,Manufacturer_36,21-02-2024,24,320,470,290.35,485.99,2.18,36,0,ointment,antihistamine
BATCH_005252,DRUG_346,Manufacturer_40,03-11-2024,19,424,531,283.86,466.63,4.73,125,0,injection,painkiller
BATCH_005253,DRUG_230,Manufacturer_17,26-06-2024,20,324,526,186.09,162.27,1.82,44,0,tablet,antifungal
BATCH_005254,DRUG_321,Manufacturer_40,18-01-2024,16,43,500,426.78,180.53,3.24,17,0,injection,supplement
BATCH_005255,DRUG_340,Manufacturer_29,13-09-2024,11,129,494,36.05,66.05,2.83,12,0,syrup,antacid
BATCH_005256,DRUG_119,Manufacturer_27,16-05-2024,19,253,479,51.77,401.19,4.96,72,0,syrup,supplement
BATCH_005257,DRUG_156,Manufacturer_1,27-05-2024,8,-71,462,495.48,253.96,2.34,28,0,syrup,painkiller
BATCH_005258,DRUG_272,Manufacturer_34,02-06-2022,24,-309,518,376.36,221.62,1.31,55,0,ointment,supplement
BATCH_005259,DRUG_175,Manufacturer_4,18-12-2022,25,-79,501,403.93,400.37,4.25,19,0,syrup,supplement
BATCH_005260,DRUG_465,Manufacturer_24,02-09-2023,30,331,555,305.32,505.78,0.69,156,0,ointment,antibiotic
BATCH_005261,DRUG_104,Manufacturer_21,13-08-2023,16,-115,502,215.73,123.17,4.48,133,0,ointment,painkiller
BATCH_005262,DRUG_92,Manufacturer_33,07-12-2023,34,548,495,318.32,555.26,1,153,0,injection,supplement
BATCH_005263,DRUG_186,Manufacturer_7,19-01-2023,29,74,511,55.37,68.85,3.07,85,0,tablet,antihistamine
BATCH_005264,DRUG_460,Manufacturer_1,14-06-2022,22,-358,500,381.31,102.31,3.71,117,0,injection,painkiller
BATCH_005265,DRUG_283,Manufacturer_41,02-11-2022,34,148,496,274.96,510.97,2.01,170,0,injection,antibiotic
BATCH_005266,DRUG_181,Manufacturer_3,13-01-2023,33,190,488,478.8,320.99,4.3,174,0,ointment,antacid
BATCH_005267,DRUG_170,Manufacturer_44,29-04-2024,32,632,470,322.36,566.59,3.17,25,0,ointment,antifungal
BATCH_005268,DRUG_187,Manufacturer_15,23-03-2025,22,655,503,84.33,303.91,2.28,128,0,syrup,supplement
BATCH_005269,DRUG_175,Manufacturer_31,26-01-2024,28,416,484,244,559.37,1.96,25,0,syrup,antihistamine
BATCH_005270,DRUG_222,Manufacturer_16,21-08-2023,8,-351,525,38.33,181.8,1,63,1,injection,antibiotic
BATCH_005271,DRUG_233,Manufacturer_10,24-06-2022,19,-439,479,375.26,389.05,3.38,116,0,capsule,painkiller
BATCH_005272,DRUG_162,Manufacturer_29,10-11-2023,32,461,476,255.9,596.96,2.14,120,0,capsule,antifungal
BATCH_005273,DRUG_421,Manufacturer_6,06-05-2023,12,-336,519,191.13,256.83,1.94,5,1,syrup,antifungal
BATCH_005274,DRUG_134,Manufacturer_29,01-09-2023,30,330,523,484.59,50.8,4.77,109,0,capsule,supplement
BATCH_005275,DRUG_391,Manufacturer_17,06-08-2023,24,121,515,470.89,85.23,1.73,61,0,syrup,antibiotic
BATCH_005276,DRUG_480,Manufacturer_22,19-03-2024,8,-140,511,476.89,522.48,4.44,65,0,ointment,antibiotic
BATCH_005277,DRUG_224,Manufacturer_24,27-12-2022,7,-618,445,118.28,320.54,4.89,169,1,injection,antihistamine
BATCH_005278,DRUG_153,Manufacturer_17,25-03-2024,31,566,470,367,345.2,4.2,26,0,tablet,antacid
BATCH_005279,DRUG_33,Manufacturer_21,08-07-2022,22,-334,486,473.24,489.68,0.59,64,0,injection,antacid
BATCH_005280,DRUG_55,Manufacturer_50,29-09-2024,14,237,498,289.73,496.37,4.41,29,0,syrup,antacid
BATCH_005281,DRUG_442,Manufacturer_11,29-07-2023,27,204,515,114.94,312.58,1.46,81,0,syrup,antifungal
BATCH_005282,DRUG_7,Manufacturer_7,06-04-2023,11,-397,490,410.73,521.93,2.09,97,0,injection,antifungal
BATCH_005283,DRUG_244,Manufacturer_42,08-04-2024,29,519,520,441.16,307.63,4.96,64,0,syrup,painkiller
BATCH_005284,DRUG_313,Manufacturer_39,26-03-2025,32,963,473,354.59,421.26,2.32,174,0,capsule,antifungal
BATCH_005285,DRUG_126,Manufacturer_5,18-05-2023,26,102,490,153.84,68.35,3.45,159,0,capsule,antifungal
BATCH_005286,DRUG_12,Manufacturer_44,18-06-2023,14,-232,511,103.44,125.9,1.9,106,1,syrup,antibiotic
BATCH_005287,DRUG_16,Manufacturer_48,01-02-2024,36,665,478,315.89,518.28,2.16,161,0,syrup,painkiller
BATCH_005288,DRUG_208,Manufacturer_21,29-11-2024,32,846,491,246.57,222.22,3.19,174,0,capsule,antibiotic
BATCH_005289,DRUG_43,Manufacturer_18,16-08-2023,10,-295,508,337.7,234.11,4.77,116,0,syrup,antihistamine
BATCH_005290,DRUG_373,Manufacturer_35,16-12-2024,7,102,478,64.73,414.65,1.77,13,0,syrup,antihistamine
BATCH_005291,DRUG_484,Manufacturer_20,28-08-2024,27,600,508,76.6,375.9,1.61,4,0,injection,painkiller
BATCH_005292,DRUG_461,Manufacturer_15,11-04-2022,20,-483,475,187.82,95.2,0.62,118,1,tablet,painkiller
BATCH_005293,DRUG_135,Manufacturer_5,07-11-2024,14,276,504,136.79,471.17,1.41,35,0,capsule,antifungal
BATCH_005294,DRUG_228,Manufacturer_13,07-11-2022,24,-151,480,313.48,389.47,1.68,125,0,injection,antihistamine
BATCH_005295,DRUG_111,Manufacturer_12,29-01-2025,15,389,482,190.09,520.43,0.78,95,0,tablet,supplement
BATCH_005296,DRUG_307,Manufacturer_21,13-01-2025,9,190,499,345.15,344.52,3.04,8,0,syrup,antacid
BATCH_005297,DRUG_457,Manufacturer_37,06-01-2025,15,366,521,386.71,277.88,1.07,108,0,syrup,antifungal
BATCH_005298,DRUG_160,Manufacturer_6,06-05-2022,32,-92,535,101.71,254.24,2.8,162,1,injection,antacid
BATCH_005299,DRUG_331,Manufacturer_7,09-06-2024,13,94,489,460.71,52.43,1.35,152,0,syrup,antihistamine
BATCH_005300,DRUG_264,Manufacturer_26,04-10-2023,27,271,485,395.71,71.88,4.71,74,0,ointment,antacid
BATCH_005301,DRUG_225,Manufacturer_42,16-08-2023,18,-52,504,317.12,122.17,1.88,45,0,injection,supplement
BATCH_005302,DRUG_471,Manufacturer_48,01-10-2024,12,178,537,455.38,561.25,0.92,124,0,tablet,supplement
BATCH_005303,DRUG_217,Manufacturer_8,22-07-2022,12,-624,485,140.28,534.36,4.26,104,1,injection,antibiotic
BATCH_005304,DRUG_456,Manufacturer_9,02-09-2023,9,-309,483,216.64,323.46,2.31,124,0,capsule,painkiller
BATCH_005305,DRUG_45,Manufacturer_27,25-09-2022,20,-316,507,52.04,149.11,4.19,12,1,injection,antacid
BATCH_005306,DRUG_214,Manufacturer_4,31-05-2023,17,-159,529,233.53,130.36,1.91,60,0,syrup,supplement
BATCH_005307,DRUG_59,Manufacturer_21,07-03-2023,21,-122,517,258.14,190.87,2.75,29,0,syrup,painkiller
BATCH_005308,DRUG_132,Manufacturer_31,19-03-2023,11,-415,508,311.87,549.8,2.5,97,0,ointment,painkiller
BATCH_005309,DRUG_104,Manufacturer_21,11-09-2024,33,797,492,41.38,336.81,3.01,31,0,ointment,antibiotic
BATCH_005310,DRUG_195,Manufacturer_40,13-04-2023,14,-298,504,25.91,492.22,2.31,157,1,ointment,painkiller
BATCH_005311,DRUG_413,Manufacturer_25,23-02-2024,8,-165,506,215.75,328.71,2.74,81,0,tablet,painkiller
BATCH_005312,DRUG_489,Manufacturer_39,27-06-2024,13,112,491,102.68,385.2,3.56,55,0,ointment,antifungal
BATCH_005313,DRUG_157,Manufacturer_15,10-10-2023,12,-179,510,381.81,385.56,2.37,102,0,tablet,antihistamine
BATCH_005314,DRUG_98,Manufacturer_35,25-07-2024,9,18,509,337.68,67.24,3.58,54,0,ointment,antibiotic
BATCH_005315,DRUG_226,Manufacturer_49,30-08-2022,31,-7,446,169.66,294.9,3.71,97,1,tablet,antibiotic
BATCH_005316,DRUG_412,Manufacturer_43,23-03-2023,18,-198,495,32.43,525.23,3.87,135,1,injection,antacid
BATCH_005317,DRUG_205,Manufacturer_41,29-12-2023,24,266,520,99.4,319,2.62,170,0,injection,painkiller
BATCH_005318,DRUG_79,Manufacturer_37,12-08-2023,35,462,535,348.92,289.43,0.52,175,0,syrup,antacid
BATCH_005319,DRUG_124,Manufacturer_42,01-12-2022,12,-492,504,495.18,339.6,3.89,31,0,tablet,antifungal
BATCH_005320,DRUG_471,Manufacturer_47,28-02-2024,15,53,515,169.97,259.42,4.59,103,1,capsule,supplement
BATCH_005321,DRUG_428,Manufacturer_28,19-12-2022,30,74,525,402.98,333.47,3.44,77,0,syrup,painkiller
BATCH_005322,DRUG_218,Manufacturer_14,19-01-2025,17,440,485,434.88,124.44,2.86,68,0,injection,supplement
BATCH_005323,DRUG_4,Manufacturer_4,08-12-2023,31,458,488,33.61,582.37,3.02,118,0,tablet,antihistamine
BATCH_005324,DRUG_90,Manufacturer_20,20-01-2025,8,167,492,458.95,68.77,3.38,6,0,ointment,antifungal
BATCH_005325,DRUG_104,Manufacturer_34,08-04-2023,36,366,482,238.44,315.76,4.99,19,0,capsule,painkiller
BATCH_005326,DRUG_393,Manufacturer_12,27-07-2023,31,324,491,482.48,165.5,0.78,61,0,injection,antacid
BATCH_005327,DRUG_119,Manufacturer_33,20-12-2023,30,440,504,273.89,82.1,0.6,148,0,syrup,antacid
BATCH_005328,DRUG_133,Manufacturer_24,09-10-2023,34,489,466,125.22,408.44,4.84,91,0,tablet,painkiller
BATCH_005329,DRUG_312,Manufacturer_20,15-05-2024,29,556,518,487.59,591.85,2.48,156,0,capsule,antacid
BATCH_005330,DRUG_96,Manufacturer_5,11-02-2024,17,97,475,129.22,462.28,3.26,37,0,tablet,painkiller
BATCH_005331,DRUG_468,Manufacturer_38,19-05-2023,24,42,510,442.41,189.71,3.89,169,0,ointment,antibiotic
BATCH_005332,DRUG_434,Manufacturer_30,06-08-2023,20,-1,486,94.83,321.36,3.84,104,1,syrup,antacid
BATCH_005333,DRUG_331,Manufacturer_24,16-05-2024,13,70,501,340.64,77.38,3.41,130,0,tablet,painkiller
BATCH_005334,DRUG_143,Manufacturer_43,12-01-2025,17,433,485,211.53,342.42,2.62,164,0,injection,painkiller
BATCH_005335,DRUG_288,Manufacturer_40,03-01-2023,25,-63,479,486.29,104.7,3.09,16,0,syrup,antacid
BATCH_005336,DRUG_28,Manufacturer_7,16-10-2024,11,162,512,100.54,487.03,3.78,160,0,injection,antibiotic
BATCH_005337,DRUG_278,Manufacturer_36,26-07-2024,33,750,537,210.31,81.19,4.33,9,0,tablet,antacid
BATCH_005338,DRUG_233,Manufacturer_38,06-05-2024,15,121,482,323.49,55.15,1.07,36,0,syrup,painkiller
BATCH_005339,DRUG_17,Manufacturer_16,18-12-2022,7,-627,505,489.03,523.86,1.75,126,0,injection,antibiotic
BATCH_005340,DRUG_59,Manufacturer_15,31-03-2023,29,145,490,158.89,568.4,2.29,160,0,ointment,supplement
BATCH_005341,DRUG_90,Manufacturer_46,06-05-2022,18,-519,486,204.47,97.6,3.49,27,0,ointment,antihistamine
BATCH_005342,DRUG_492,Manufacturer_23,30-06-2022,30,-98,510,236.28,203.4,2.28,169,0,tablet,antacid
BATCH_005343,DRUG_199,Manufacturer_12,19-03-2023,12,-384,493,133.82,457.93,1.57,119,1,syrup,antifungal
BATCH_005344,DRUG_362,Manufacturer_29,03-01-2025,13,302,485,410.5,346.81,0.65,109,0,capsule,painkiller
BATCH_005345,DRUG_441,Manufacturer_44,06-05-2023,28,151,484,55.08,572.08,4.29,57,0,syrup,antibiotic
BATCH_005346,DRUG_26,Manufacturer_48,25-01-2024,21,202,503,355.35,264.05,2.39,175,0,ointment,antibiotic
BATCH_005347,DRUG_25,Manufacturer_15,18-01-2025,16,409,493,271.63,51.83,1.98,126,0,injection,supplement
BATCH_005348,DRUG_394,Manufacturer_29,03-03-2024,31,544,530,128.54,60.86,2.89,178,0,capsule,antacid
BATCH_005349,DRUG_301,Manufacturer_45,16-01-2025,9,193,506,251.49,360.67,1.05,109,0,tablet,antifungal
BATCH_005350,DRUG_339,Manufacturer_43,15-07-2022,22,-327,515,416.68,463.66,2.29,137,0,capsule,antibiotic
BATCH_005351,DRUG_267,Manufacturer_49,06-03-2025,21,608,500,228.27,484.84,3.88,135,0,tablet,supplement
BATCH_005352,DRUG_461,Manufacturer_21,29-03-2025,24,722,496,69.73,551.33,3.81,15,0,capsule,painkiller
BATCH_005353,DRUG_181,Manufacturer_15,20-10-2022,28,-47,493,29.99,175.99,3.97,61,1,tablet,supplement
BATCH_005354,DRUG_456,Manufacturer_14,21-10-2022,32,76,530,391.12,456.12,2.6,176,0,tablet,antacid
BATCH_005355,DRUG_360,Manufacturer_42,12-07-2022,16,-512,520,171.91,504.9,2.16,108,1,capsule,supplement
BATCH_005356,DRUG_68,Manufacturer_44,04-08-2022,12,-611,536,466.31,509.95,4.24,88,0,capsule,antibiotic
BATCH_005357,DRUG_495,Manufacturer_16,08-08-2023,32,367,532,312.4,276.35,1.28,100,0,tablet,antibiotic
BATCH_005358,DRUG_351,Manufacturer_15,20-07-2023,18,-79,496,223.78,394.29,3.76,142,0,ointment,antihistamine
BATCH_005359,DRUG_412,Manufacturer_42,27-12-2022,24,-101,509,286.59,353.36,4.5,15,0,capsule,supplement
BATCH_005360,DRUG_459,Manufacturer_4,25-08-2022,22,-286,512,233.99,378.62,1.79,26,0,syrup,painkiller
BATCH_005361,DRUG_491,Manufacturer_27,08-09-2022,31,2,485,453.85,205.12,1.39,46,0,injection,antifungal
BATCH_005362,DRUG_321,Manufacturer_23,28-02-2024,30,510,479,234.43,425.78,2.81,153,0,tablet,antifungal
BATCH_005363,DRUG_49,Manufacturer_29,27-09-2024,33,813,494,60.99,440.51,1.47,168,0,tablet,antacid
BATCH_005364,DRUG_175,Manufacturer_41,14-06-2023,27,159,501,302.57,157.77,4.42,104,0,injection,antihistamine
BATCH_005365,DRUG_52,Manufacturer_9,11-02-2023,18,-238,515,315.26,294,1.6,138,0,ointment,supplement
BATCH_005366,DRUG_102,Manufacturer_43,26-08-2024,34,811,493,385.01,282.16,1.91,90,0,injection,painkiller
BATCH_005367,DRUG_216,Manufacturer_43,02-11-2023,17,-4,491,467.31,461.92,4.5,8,0,capsule,antihistamine
BATCH_005368,DRUG_438,Manufacturer_7,10-04-2024,12,4,492,227.11,416.58,1.43,10,0,injection,antibiotic
BATCH_005369,DRUG_188,Manufacturer_42,04-08-2022,6,-794,485,182.52,311.91,4.48,6,1,tablet,antacid
BATCH_005370,DRUG_57,Manufacturer_4,31-07-2023,6,-433,455,250.48,408.89,1.44,27,0,injection,supplement
BATCH_005371,DRUG_47,Manufacturer_5,27-04-2022,25,-314,497,451.1,194.57,4.6,61,0,syrup,antifungal
BATCH_005372,DRUG_159,Manufacturer_5,23-10-2022,28,-44,503,490.19,177.79,1.93,163,0,capsule,painkiller
BATCH_005373,DRUG_489,Manufacturer_11,03-01-2023,19,-246,517,485.91,181.96,1.61,114,0,injection,antibiotic
BATCH_005374,DRUG_174,Manufacturer_41,01-02-2025,32,910,500,122.55,66.22,2.65,72,0,tablet,antihistamine
BATCH_005375,DRUG_242,Manufacturer_28,23-06-2023,20,-45,543,253.48,430.09,2.16,98,0,capsule,antacid
BATCH_005376,DRUG_282,Manufacturer_16,12-10-2023,16,-55,474,137.14,592.22,1.41,50,1,tablet,antihistamine
BATCH_005377,DRUG_241,Manufacturer_41,11-06-2024,29,583,507,190.31,219.97,2.02,47,0,ointment,antifungal
BATCH_005378,DRUG_370,Manufacturer_30,08-01-2023,31,124,515,25.53,561.41,3.71,67,0,syrup,antihistamine
BATCH_005379,DRUG_5,Manufacturer_4,03-08-2024,14,180,499,88.69,383.6,4.24,9,0,ointment,painkiller
BATCH_005380,DRUG_84,Manufacturer_2,20-01-2023,22,-138,501,204.57,173.71,4.19,121,0,syrup,antibiotic
BATCH_005381,DRUG_308,Manufacturer_46,01-11-2024,9,117,468,188.71,56.53,3.91,25,0,injection,supplement
BATCH_005382,DRUG_361,Manufacturer_3,23-09-2024,25,566,514,146.63,448.05,0.52,126,0,capsule,painkiller
BATCH_005383,DRUG_459,Manufacturer_50,16-10-2023,24,192,499,122.85,433.12,2.42,170,0,injection,antifungal
BATCH_005384,DRUG_248,Manufacturer_21,21-05-2024,12,45,504,376.99,176.09,1.26,144,0,syrup,antacid
BATCH_005385,DRUG_54,Manufacturer_6,13-12-2023,6,-298,465,154.33,232.99,0.83,112,1,syrup,antifungal
BATCH_005386,DRUG_161,Manufacturer_43,07-12-2022,14,-425,506,356.21,543.93,3.81,154,0,syrup,antifungal
BATCH_005387,DRUG_434,Manufacturer_18,23-10-2024,18,382,498,190.63,136.48,4.07,21,0,tablet,antihistamine
BATCH_005388,DRUG_422,Manufacturer_44,15-01-2023,29,70,505,402.97,509.49,4.17,107,0,capsule,antacid
BATCH_005389,DRUG_411,Manufacturer_5,02-12-2023,7,-278,532,91.94,143.07,4.51,35,1,injection,painkiller
BATCH_005390,DRUG_226,Manufacturer_9,07-10-2022,7,-699,472,87.23,314.95,3.16,32,1,injection,antifungal
